primary_artist,primary_artist_id,featured_artist,featured_artist_id,track,track_id,unique_id
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Céline Dion,4S9EykWXhStSc15wEx8QFK,Happy Xmas (War Is Over)|O Holy Night|The Prayer,0Nl2mid0vkSnmpMcQxdvRr|1FU05Qdphx1rEaQPHJAXsP|6LZ5ddTKbsOwWWm6W4Y5Vl|7HFKi5ej6ETAwAtXVtN4y1|7kzZsFi0S3zwpso5uwZNdw,5JUYSPkis2Mk6HUbmMqk1m4S9EykWXhStSc15wEx8QFK
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Arthur Fiedler,2JQBcP1ceEAdwHM6cvSCv8,A Christmas Festival|Sleigh Ride,03rtnnRiRW9IOWoxovGYgC|6pMZRys8Iy8KG8TtkGMQQa,5JUYSPkis2Mk6HUbmMqk1m2JQBcP1ceEAdwHM6cvSCv8
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,Pretty Paper,76cwsOjpdIqUME1bGgzSjs,5JUYSPkis2Mk6HUbmMqk1m0JDkhL4rjiPNEp92jAgJnS
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Mitch Miller & The Gang,1Y0IXModT7x4Vtj1gu3TeE,Deck the Hall with Boughs of Holly,4diV8AAKtIJXIHh4HGFg33,5JUYSPkis2Mk6HUbmMqk1m1Y0IXModT7x4Vtj1gu3TeE
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,"Harry Connick, Jr.",6u17YlWtW4oqFF5Hn9UU79,Rudolph the Red-Nosed Reindeer,0epcjOjykl7ujDmuw3i2kn,5JUYSPkis2Mk6HUbmMqk1m6u17YlWtW4oqFF5Hn9UU79
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Johnny Mathis,21LGsW7bziR4Ledx7WZ1Wf,We Need a Little Christmas,5ma67EEHIJsKFsEkod8blu,5JUYSPkis2Mk6HUbmMqk1m21LGsW7bziR4Ledx7WZ1Wf
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Ray Conniff,7LfRnzGM0wRSyS5mmAwJbv,The Twelve Days Of Christmas|The Twelve Days of Christmas,4A2gQQafi8FHZIDAdJ3sAK|6clBiGjc3bqADKLwJAfXMb,5JUYSPkis2Mk6HUbmMqk1m7LfRnzGM0wRSyS5mmAwJbv
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,John Williams,3dRfiJ2650SZu6GbydcHNb,Carol of the Bells,1nxMhlgtwj37ZA1j6H1sfT,5JUYSPkis2Mk6HUbmMqk1m3dRfiJ2650SZu6GbydcHNb
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,Winter Wonderland,6DELuyVdJkgaVVhSNdpdWI,5JUYSPkis2Mk6HUbmMqk1m7nwUJBm0HE4ZxD3f5cy5ok
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,Jingle Bell Rock - Daryl's Version,2I3RtHNoB71fwj0eHEdOX0|2uQ5sAkVucAFv2kvvlTWq8|3IpuCe46U57LumvH1faDzl|3JWKNH6VwouVRvGolP2B3M,5JUYSPkis2Mk6HUbmMqk1m77tT1kLj6mCWtFNqiOmP9H
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Dean Martin,49e4v89VmlDcFCMyDv9wQ9,A Marshmallow World|Silver Bells,3AtmHjGGKnAFgHeTXpLGzq|4ASJIkWZKFYz7hagGDGG2K,5JUYSPkis2Mk6HUbmMqk1m49e4v89VmlDcFCMyDv9wQ9
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Run–D.M.C.,3CQIn7N5CuRDP8wEI7FiDA,Christmas In Hollis,4JRQB7xx5a1vE0JZQUX63a,5JUYSPkis2Mk6HUbmMqk1m3CQIn7N5CuRDP8wEI7FiDA
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Boney M.,54R6Y0I7jGUCveDTtI21nb,Mary's Boy Child / Oh My Lord,0AykWelHf91CqKvtjkjJQt|2LHABpTqyCt5ASjRMEjvbH|2TbQZM9JhwKP1dUrFmDjyq|6hlPSdaWxcnVhWeWkEX9Gi,5JUYSPkis2Mk6HUbmMqk1m54R6Y0I7jGUCveDTtI21nb
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Happy Xmas (War Is Over) (feat. Sean Ono Lennon),30At7quFuOWMd4ahKPPuZZ,5JUYSPkis2Mk6HUbmMqk1m5YGY8feqx7naU7z4HrwZM6
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,Happy Xmas (War Is Over) (feat. Sean Ono Lennon),30At7quFuOWMd4ahKPPuZZ,5JUYSPkis2Mk6HUbmMqk1m3hv9jJF3adDNsBSIQDqcjp
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,Hard Candy Christmas,7whxqOmg2sfoscEKi0GohB,5JUYSPkis2Mk6HUbmMqk1m32vWCbZh0xZ4o9gkz4PsEU
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,Frosty the Snowman,5KTbSng1H1FpY3cfvXlDFk,5JUYSPkis2Mk6HUbmMqk1m3g2kUQ6tHLLbmkV7T4GPtL
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Luther Vandross,19y5MFBH7gohEdGwKM7QsP,"Every Year, Every Christmas",4x0gT7DuclaO4q4P179zQL,5JUYSPkis2Mk6HUbmMqk1m19y5MFBH7gohEdGwKM7QsP
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Spike Jones & His City Slickers,3LPgSuOiE17GPcZ4ACDwlL,All I Want for Christmas (Is My Two Front Teeth),1uXDxu6VEBAA86xYhq3KOh,5JUYSPkis2Mk6HUbmMqk1m3LPgSuOiE17GPcZ4ACDwlL
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Pentatonix,26AHtbjWKiwYzsoGoUZq53,"Hallelujah|Joy to the World|Mary, Did You Know?|The First Noel",1ApL6xnZakLHAArMZRxBFm|2qgyh5AUHyydo14F54sW0B|3YflMShuQ2SmU838jLPZUN|4LsNtcnqlUkaowcz2QkkS3|6OOu42GG0mlf6wuoxG7CI2|78BjO5xhqfjaxM4m7Ilpzr|7mEqArVXE35Scpyy4np92c,5JUYSPkis2Mk6HUbmMqk1m26AHtbjWKiwYzsoGoUZq53
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,John Denver,7EK1bQADBoqbYXnT4Cqv9w,Rudolph the Red Nosed Reindeer,5NhuoipOTwlIKxzfLzM7aP,5JUYSPkis2Mk6HUbmMqk1m7EK1bQADBoqbYXnT4Cqv9w
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Duke Ellington,4F7Q5NV6h5TSwCainz8S5A,Jingle Bells,3rAJhV57fkG5qQjlJRoneS,5JUYSPkis2Mk6HUbmMqk1m4F7Q5NV6h5TSwCainz8S5A
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,The Ray Conniff Singers,6WtWmLPWn1imbcisSfmBvy,The Twelve Days of Christmas,6clBiGjc3bqADKLwJAfXMb,5JUYSPkis2Mk6HUbmMqk1m6WtWmLPWn1imbcisSfmBvy
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Boston Pops Orchestra,7CIcEIOiWaZcEH35cpsdZq,A Christmas Festival,03rtnnRiRW9IOWoxovGYgC,5JUYSPkis2Mk6HUbmMqk1m7CIcEIOiWaZcEH35cpsdZq
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Ken Lane Singers,0TPlgv7eySSCChc2vKRIml,Adeste Fideles (O Come All Ye Faithful) (with The Ken Lane Singers),7B91DdsdoaHMBhtgrFpPzq,5JUYSPkis2Mk6HUbmMqk1m0TPlgv7eySSCChc2vKRIml
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Kesha,6LqNN22kT3074XbTVUrhzX,Children of the Revolution,3Ol9WmojjIdtU58oGkYeCZ|5X8QMs6UM95lGLlM4A2FFs|66zOwIeGq7eKq1VUceVOR1,5JUYSPkis2Mk6HUbmMqk1m6LqNN22kT3074XbTVUrhzX
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Nick Cave,1RM5gp0RFfjpJhCYFPB30p,Cosmic Dancer,0HdMPaTMQukJHpntTWddUA|0hj8bZ3o34mCTOjWSxIjNT|5oVO6vZBMmFLc2xqWmS0mX,5JUYSPkis2Mk6HUbmMqk1m1RM5gp0RFfjpJhCYFPB30p
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Joan Jett & The Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K,Jeepster,2Yh3J21lvU3WAEexko5dQH|3RkxG0qF0HokTbFL8M0ZXQ|6N02qb4Gm0vfAK9MY4HWfd,5JUYSPkis2Mk6HUbmMqk1m1Fmb52lZ6Jv7FMWXXTPO3K
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Devendra Banhart,1YZEoYFXx4AxVv13OiOPvZ,Scenescof,0ZSc4sO4lroX7Y8eVS60bt|0fKV9JdVJR2AMnxYJXfTHa|0q5G6nQOhTES9zPdtdBggD,5JUYSPkis2Mk6HUbmMqk1m1YZEoYFXx4AxVv13OiOPvZ
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Lucinda Williams,60ht0hWRy1yjUDfNsLuHuP,Life's a Gas,0BxHn6z7upxAfjbCllX06p|45XoT0Yg6rkMr93uyUfpgC|4y33YuaW4a3WZKP8dilEwK,5JUYSPkis2Mk6HUbmMqk1m60ht0hWRy1yjUDfNsLuHuP
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Peaches,4la1anKni2TSPiIMPHyXXk,"Solid Gold, Easy Action",481KYHlfePbo2r9ZYXVSK9|7ha58WKHfscwGe6eewKHI5,5JUYSPkis2Mk6HUbmMqk1m4la1anKni2TSPiIMPHyXXk
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,BØRNS,1KP6TWI40m7p3QBTU6u2xo,Dawn Storm,1jP8YPayRzI3e1BtgXnkUA|24KDDFAxpD8aK718KbSNVl|7o7F9Vwa9flI3DtUrQgJ54,5JUYSPkis2Mk6HUbmMqk1m1KP6TWI40m7p3QBTU6u2xo
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Beth Orton,6cLEWhEKQl6nAvgr60M7zC,Hippy Gumbo,05t2rZH1I0odQOSeLOk2Mv|0AHuzV6KegSXYKPIaCmfuG|2iKB9W2kglSPWIB09kv7fo,5JUYSPkis2Mk6HUbmMqk1m6cLEWhEKQl6nAvgr60M7zC
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,King Khan,5zExg5Z9MmcUh2B2K93bbs,I Love to Boogie,2O1XnoIl4tHVzRoyRHbJht|32E6r9sFITK3Fn1twiNoMM|7JzbqY9frtfUh7Gl6rmfbi,5JUYSPkis2Mk6HUbmMqk1m5zExg5Z9MmcUh2B2K93bbs
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Gaby Moreno,0K9pSmFx0kWESA9jqx8aCW,Beltane Walk,5IwqQsYoi62FrVZRNgWbGT|5miO1AXspRIk0eAmJZsjQO|5r0LKirJbHDxQ9gYj1NSv4,5JUYSPkis2Mk6HUbmMqk1m0K9pSmFx0kWESA9jqx8aCW
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,U2,51Blml2LZPmy7TTiAg47vQ,Bang a Gong (Get It On) (feat. Elton John)|Bang a Gong (Get It On) [feat. Elton John],3HBSg73A4E7mImu6kG2H5w|5FcI8GBsKNsgXNlTPXOlqU,5JUYSPkis2Mk6HUbmMqk1m51Blml2LZPmy7TTiAg47vQ
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Elton John,3PhoLpVuITZKcymswpck5b,Bang a Gong (Get It On) (feat. Elton John)|Bang a Gong (Get It On) [feat. Elton John],3HBSg73A4E7mImu6kG2H5w|5FcI8GBsKNsgXNlTPXOlqU,5JUYSPkis2Mk6HUbmMqk1m3PhoLpVuITZKcymswpck5b
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,John Cameron Mitchell,29RBsjDGD1p2bmk7IilXct,Diamond Meadows,0Y2hjLrpz3NnKKqkufT4QN|1UxAdKnkhFvtrDc6H3nMVx|5ieumH5NUDcvVUuUn1aKJz,5JUYSPkis2Mk6HUbmMqk1m29RBsjDGD1p2bmk7IilXct
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Emily Haines,0g9SI3fQvQdbDvb20pPF5M,Ballrooms of Mars,1fkzgRrNtVFqTQgasxqtKJ|667z5FextwnvsSLYqpL4Kg|6S90DQwAY3iSLt5AS9UDFN,5JUYSPkis2Mk6HUbmMqk1m0g9SI3fQvQdbDvb20pPF5M
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,Main Man,0DCmwEFi4sgRGLsmbBc8nj|0gRg9731yHmCRdAc1to2K1|26tVjC3CTOF9dd3Wy5SOun,5JUYSPkis2Mk6HUbmMqk1m2kGBy2WHvF0VdZyqiVCkDT
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Perry Farrell,2DS5RPK5A2GQTucYlgsQdE,Rock On,4GSHlrvkxz6rSBkMjMGHBf|50LjntqRa2rBQH0E83zWyN|7JmIGAOgKVrxJZAP7vsmxz,5JUYSPkis2Mk6HUbmMqk1m2DS5RPK5A2GQTucYlgsQdE
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Elysian Fields,3sGAu5R982Tf4ZuU2JfV55,The Street and Babe Shadow,16x5iLYmRZ90KmbRz6veav|2XAq0Yg6BuZNeqjTltKxzy|7EAeRaRAiUvS4LyB3tNIfw,5JUYSPkis2Mk6HUbmMqk1m3sGAu5R982Tf4ZuU2JfV55
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Gavin Friday,0SPl1471EOdKn6IrGP3Jwx,She Was Born to Be My Unicorn / Ride a White Swan|The Leopards,0QDwk5sGXasljjg0DkyGBt|2VldPMsKdkbxcS5IplkDEr|2yqAPNRqZce21MFGG1ncFG|6CQWYxTdVYYv2d1FjeIHBj|6fjm0tpXZjsp3nij2AKmCA|7m3K8z9yqw2U1JXpwappv4,5JUYSPkis2Mk6HUbmMqk1m0SPl1471EOdKn6IrGP3Jwx
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Nena,6Tz0QRoe083BcOo2YbG9lV,Metal Guru,2Lk6qEOAl6JE6rjFh7y8Fw|5MBMH7RO4bUir4wGqgJHXr|74sW4dWiBR98MCZgx8WfbT,5JUYSPkis2Mk6HUbmMqk1m6Tz0QRoe083BcOo2YbG9lV
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Marc Almond,7nBZYpVAH6bD0QlD7Mpil7,Teenage Dream,43LYMZODeUrR8yCNjkH2Pj|43QtHWTQpN0Bk3VxnIb1tH|76jjhmwSNwiOCfDLvMsXLi,5JUYSPkis2Mk6HUbmMqk1m7nBZYpVAH6bD0QlD7Mpil7
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Helga Davis,4ytMCC41zpD8TBWHkXNLMa,Organ Blues,06RQmDbOZzgbpy0lmunvkc|67p5vn0WlYFLyFrkaRPSce|6qbKjK2luCnw5CT7SvIHDU,5JUYSPkis2Mk6HUbmMqk1m4ytMCC41zpD8TBWHkXNLMa
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Todd Rundgren,0Lpr5wXzWLtDWm1SjNbpPb,Planet Queen,3QlKBQQ65A4vCtoRBZfSCD|3inlKQrnn5fQnZabiGSC5T|4BoN5emcYd0ihH0L4dUlKk,5JUYSPkis2Mk6HUbmMqk1m0Lpr5wXzWLtDWm1SjNbpPb
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Jesse Harris,1SE144wEx5NYxXBKH5mOqy,Great Horse,0n6sqqpdf9xrGzDos1zXBQ|28ON794CAXiARsXqNOA3vn|7z5X8XbESZZGR3evZeGf1t,5JUYSPkis2Mk6HUbmMqk1m1SE144wEx5NYxXBKH5mOqy
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Charlotte Kemp Muhl,3lS3KZG25dM9NRdekLFrf0,Mambo Sun,0B3bL5jsapbpyYGf6Ai3VW|38ShPJ3Rblv7BX3hY47Vji|51CtKpScbhBbG4RsyJPmCW,5JUYSPkis2Mk6HUbmMqk1m3lS3KZG25dM9NRdekLFrf0
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Victoria Williams,3X4XES8PyvXVguL9Q6IEVD,Pilgrim's Tale,12Ij9ZznuBKE2ARWm7A4Xh|1szAdG3A1F1c6sfDmMMUsc|6xvBQlrzegnwCdBGd4DhFK,5JUYSPkis2Mk6HUbmMqk1m3X4XES8PyvXVguL9Q6IEVD
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Julian Lennon,4Tvos0a5rRrBu4Oodu5f79,Pilgrim's Tale,12Ij9ZznuBKE2ARWm7A4Xh|1szAdG3A1F1c6sfDmMMUsc|6xvBQlrzegnwCdBGd4DhFK,5JUYSPkis2Mk6HUbmMqk1m4Tvos0a5rRrBu4Oodu5f79
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,David Johansen,7qZdnGoW781UFYTcMpDilR,Bang a Gong (Get It On) (Reprise)|Bang a Gong (Get It On) - Reprise,1qENIzJ37rfWzMgbjcpUN7|65GiPX2VZeEcusQtrfpjXp|7sPNpaQqVeGyYNMsx5JMlC,5JUYSPkis2Mk6HUbmMqk1m7qZdnGoW781UFYTcMpDilR
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Maria McKee,30GIF9g2UJ1ifn45kSMTFf,She Was Born to Be My Unicorn / Ride a White Swan,0QDwk5sGXasljjg0DkyGBt|2yqAPNRqZce21MFGG1ncFG|6CQWYxTdVYYv2d1FjeIHBj,5JUYSPkis2Mk6HUbmMqk1m30GIF9g2UJ1ifn45kSMTFf
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Peaches,1gkSl4XpHIHI4I1WQbfXOE,"Solid Gold, Easy Action",0RVtd76YCSvZCVWG5NbnSg,5JUYSPkis2Mk6HUbmMqk1m1gkSl4XpHIHI4I1WQbfXOE
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Peter Jöback,3fA5zBQWEa0uzYo43SvXaj,"Decembernatt (Halleluja)|Jag kommer hem igen till jul|När natt flyr|O, helga natt",0AhEVMdVeAm0oNCAepvT3x|1qYrc1vgSVDiRFBrzFoXrC|2cxe2csDmdAX2SImj0vKSM|3FI8onMQmu6UCkB4nDElwZ|3G3qxi1pLsdi9WZy5umjIE|3fBcheMsTLhXMYeD9ygPc6|44oQfhHwl72cefSb5qKMYm|5FcTfIADc38JEyPUxCk3Lk|5NnbUAgw9O9yZKdhFdcZse|68vBDfXLIWQzEisz7aYsWG,5JUYSPkis2Mk6HUbmMqk1m3fA5zBQWEa0uzYo43SvXaj
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,E.M.D.,76Dn4GvguIMU4Gbcx155dg,Halleluja|Välkommen hem,09zXAr3GjtFC7cZDjoeCqw|0fypcttaKTYsVqqDWL6Pyg|0oEXQ8QRLOWDvIlxoqbFvb|1J4EUgKRKvXc5U3Sp2fjyS|1xh97JsjGA4GvLluVgFj9U|7JNd8PWhNMhpimDWiLp5a8,5JUYSPkis2Mk6HUbmMqk1m76Dn4GvguIMU4Gbcx155dg
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Miss Li,04HqRx07Bv9gh7rsrMTqs7,Den vintertid nu kommer,06PIpIxi4CKdlPA4UPICrO|12dfWUnuWMMIB67xA29UBw|3QSRLaVsEadk7fngdvvEMs,5JUYSPkis2Mk6HUbmMqk1m04HqRx07Bv9gh7rsrMTqs7
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Linnea Henriksson,3IsULVZIf4iGp9ExB7yJVq,Fira jul med mig|Julen är tillbaka|Last Christmas|River,03nlVQGwpd6oS6EI9cVLjQ|10apVzHrYrfOLGD3pXjjS4|1HopcCsRET4ojHbHsZse6j|2Kzn0FQNvuQfIEwlEs7s7f|3f1PvO357aZjZDZXIUAS5e|40YRo7sehsjiC7jSdfHKOv|4M5dI1YOP1UlbRBLFC1M2r|5G9kvwWyqBKS1A9bn6J5HB|5cjbgIY7qHCv3YuWqKDen4|5deUHQFt4Rob94ZL2Aqysf|5kAXNsVWMpWcarIKtQJ0nr|7oqCkUX6Y5jZoMu4MhbMZM,5JUYSPkis2Mk6HUbmMqk1m3IsULVZIf4iGp9ExB7yJVq
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Carola,3uFum0NCM1PtmCO0MwsOAt,"Hej mitt vinterland|Jul, jul strålande jul|Nu tändas tusen juleljus|När det lider mot jul",0B1gX3VGKlLZIt956HdzW0|1Vhni1zwgzolvZQtO8Oy4M|2o7d4KDlwL8foOa7G9sCMA|3DLp6PouQA0ibweHbCIQ9v|3W2liB7enBh9ZKiErZt679|47eaQ5qtLRbXKATJyThqmO|4ft0eaPd82aB5Wdu2aBVzn|4qwKRnpZKHd5UzzjqsWfBJ|55PykMVoTKmf8LX88hzLlC|58dDguqbPzdHpDqdxW0mvv|59TE0sF6UUQPBQywpFtgb9|6fpVdKXzm5N76MoqT6Rezh,5JUYSPkis2Mk6HUbmMqk1m3uFum0NCM1PtmCO0MwsOAt
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Albin Lee Meldau,1AdKbbV5v6ifuJertEjNeK,All I Want for Christmas Is You,1UpyNs6JkBDKgMyVGwASMI|3SDsFIj5vIFbkYGehHdX0r|67c6os6vOeUyrQbOuMJetV,5JUYSPkis2Mk6HUbmMqk1m1AdKbbV5v6ifuJertEjNeK
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Andreas Weise,0G74PWccc2UbEEHNKVVaKB,Christmas Peacetime,1wu3SfnZIP1jwKel546Jdv|249FIMxUN1hapyPRJkyba6|5NXPtfs4shUwckT2dNAfdF,5JUYSPkis2Mk6HUbmMqk1m0G74PWccc2UbEEHNKVVaKB
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Arvingarna,1qC3LsWlbrRCPVRooOX81u,Låt oss skänka hopp,2DlOI4jCLAWeG23OWaw6KK|2Wz2E7TA6rr5eHJ9RHWSSv|7GqdgHzYpfE72G3yLjFCOT,5JUYSPkis2Mk6HUbmMqk1m1qC3LsWlbrRCPVRooOX81u
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Tommy Körberg,6R21HSNyo7HVac8pyqY3T2,Stad i ljus,2ADuzRAhRRGHN7vmfI6ZrI|2JRxZNBqwauUOyv6C5aLc2|6TWTA1zzdeeRKTIzhMCeDI,5JUYSPkis2Mk6HUbmMqk1m6R21HSNyo7HVac8pyqY3T2
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Wiktoria,3gbaHBYDy62irTs0ZsHNmi,I Told Santa,6bOMV2Cd9c8ExARZHF7iQZ|72JkFqpYJtCR4lRpfUxgta|7oew9Mp63cuPQxmuWqtiCU,5JUYSPkis2Mk6HUbmMqk1m3gbaHBYDy62irTs0ZsHNmi
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Weeping Willows,6f3he2xOHHHSZ0JVhTRIVj,A Snowflake Fell (And It Felt Like a Kiss) (feat. Ane Brun),2WqTStm970NpTaWk14hcAr|3YtE7rnLYdC8yfa98Xd8XM,5JUYSPkis2Mk6HUbmMqk1m6f3he2xOHHHSZ0JVhTRIVj
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Ane Brun,2L3kwZFd16zjHz9a5kEPAm,A Snowflake Fell (And It Felt Like a Kiss) (feat. Ane Brun),2WqTStm970NpTaWk14hcAr|3YtE7rnLYdC8yfa98Xd8XM,5JUYSPkis2Mk6HUbmMqk1m2L3kwZFd16zjHz9a5kEPAm
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,"Mary, Did You Know?",4AFC7YpxSI8B0lqkpXCnF9|4OQdHA8XW8mJ7fjrLHRBop|5G3z4xJ0S0reOhrOM9lZCp,5JUYSPkis2Mk6HUbmMqk1m1Xylc3o4UrD53lo9CvFvVg
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Sofia Källgren,09OnYkvpmVXXKqr2yHAIuL,Gläns över sjö och strand,12j99LBfW0jDEFyhTwvH4B|2e7oa7a8bMHMsRCwkp9B1z|6T4OXGXPWnzxBWtrg55dAH,5JUYSPkis2Mk6HUbmMqk1m09OnYkvpmVXXKqr2yHAIuL
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,I'll Be Home,16BOkOXSHlY0xGnW203zKB|2JYzLV0V3PM8VHRHyYRzjP|7taeU9cex4D33498J0oJZN,5JUYSPkis2Mk6HUbmMqk1m6JL8zeS1NmiOftqZTRgdTz
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Sarah McLachlan,4NgNsOXSwIzXlUIJcpnNUp,Wintersong,2LL8zZVGPdFtZOqASrZv2S|3SgreLwwT17PwpOW41ZgNc|3gbG5ur0qrLvSXzJfANkw6,5JUYSPkis2Mk6HUbmMqk1m4NgNsOXSwIzXlUIJcpnNUp
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Beyoncé,6vWDO969PvNqNYHIOW5v0m,Ave Maria,0lkVqyxGNdXaD97Xdxttjz|2rUmOBHWjNItmN63oNGh12|7jPwHJkVoCH4TG4ov4YUbf,5JUYSPkis2Mk6HUbmMqk1m6vWDO969PvNqNYHIOW5v0m
Sean Ono Lennon,5JUYSPkis2Mk6HUbmMqk1m,Bobby Tucker Singers,4jNIrx3QUJuUcarfj4YINz,White Christmas (with The Bobby Tucker Singers),0aCtOJpyGrbKaDMJNOA9wm|0iFnhnBItdQZtrXw7Z2pwA|7aYA9ueh65Vmh5Xov6JDhg,5JUYSPkis2Mk6HUbmMqk1m4jNIrx3QUJuUcarfj4YINz
